department_id	department_name	shift_date	shift_type	doctors_assigned	doctors_required	doctors_surplus	nurses_assigned	nurses_required	nurses_surplus	admins_assigned	admins_required	admins_surplus	staff_type	staff_subclass	subclass_assigned_count
5	Επείγοντα	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Επείγοντα	1
5	Επείγοντα	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
5	Επείγοντα	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ορθοπαιδική	1
5	Επείγοντα	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Γαστρεντερολογία	1
5	Επείγοντα	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Καρδιολογία	1
5	Επείγοντα	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
5	Επείγοντα	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Επείγοντα	1
5	Επείγοντα	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
5	Επείγοντα	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ορθοπαιδική	1
5	Επείγοντα	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Γαστρεντερολογία	1
5	Επείγοντα	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Καρδιολογία	1
5	Επείγοντα	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
5	Επείγοντα	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Επείγοντα	1
5	Επείγοντα	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
5	Επείγοντα	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ορθοπαιδική	1
5	Επείγοντα	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Γαστρεντερολογία	1
5	Επείγοντα	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Καρδιολογία	1
5	Επείγοντα	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
5	Επείγοντα	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Επείγοντα	1
5	Επείγοντα	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
5	Επείγοντα	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ορθοπαιδική	1
5	Επείγοντα	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Γαστρεντερολογία	1
5	Επείγοντα	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Καρδιολογία	1
5	Επείγοντα	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
5	Επείγοντα	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Επείγοντα	1
5	Επείγοντα	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
5	Επείγοντα	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ορθοπαιδική	1
5	Επείγοντα	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-05	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-05	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-05	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Γαστρεντερολογία	1
5	Επείγοντα	2026-05-05	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Καρδιολογία	1
5	Επείγοντα	2026-05-05	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
5	Επείγοντα	2026-05-05	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-05	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-05	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-05	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-05	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-05	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Επείγοντα	1
5	Επείγοντα	2026-05-05	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
5	Επείγοντα	2026-05-05	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ορθοπαιδική	1
5	Επείγοντα	2026-05-05	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-05	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-05	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-06	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-06	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-06	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Γαστρεντερολογία	1
5	Επείγοντα	2026-05-06	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Καρδιολογία	1
5	Επείγοντα	2026-05-06	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
5	Επείγοντα	2026-05-06	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-06	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-06	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-06	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-06	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-06	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Επείγοντα	1
5	Επείγοντα	2026-05-06	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
5	Επείγοντα	2026-05-06	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ορθοπαιδική	1
5	Επείγοντα	2026-05-06	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-06	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-06	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-06	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-06	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-06	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Γαστρεντερολογία	1
5	Επείγοντα	2026-05-06	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Καρδιολογία	1
5	Επείγοντα	2026-05-06	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
5	Επείγοντα	2026-05-06	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-06	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-06	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-07	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-07	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-07	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Επείγοντα	1
5	Επείγοντα	2026-05-07	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
5	Επείγοντα	2026-05-07	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ορθοπαιδική	1
5	Επείγοντα	2026-05-07	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-07	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-07	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-07	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-07	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-07	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Γαστρεντερολογία	1
5	Επείγοντα	2026-05-07	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Καρδιολογία	1
5	Επείγοντα	2026-05-07	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
5	Επείγοντα	2026-05-07	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-07	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-07	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
5	Επείγοντα	2026-05-07	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
5	Επείγοντα	2026-05-07	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Λογιστήριο	1
5	Επείγοντα	2026-05-07	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Επείγοντα	1
5	Επείγοντα	2026-05-07	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
5	Επείγοντα	2026-05-07	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ορθοπαιδική	1
5	Επείγοντα	2026-05-07	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	1
5	Επείγοντα	2026-05-07	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
5	Επείγοντα	2026-05-07	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Προϊστάμενος	1
6	Ορθοπαιδική	2026-05-01	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-01	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-01	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Νευρολογική	1
6	Ορθοπαιδική	2026-05-01	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
6	Ορθοπαιδική	2026-05-01	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Πνευμονολογική	1
6	Ορθοπαιδική	2026-05-01	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-01	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-01	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-01	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-01	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
6	Ορθοπαιδική	2026-05-01	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Παθολογία	1
6	Ορθοπαιδική	2026-05-01	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Χειρουργική	1
6	Ορθοπαιδική	2026-05-01	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-01	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-01	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-01	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-01	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Νευρολογική	1
6	Ορθοπαιδική	2026-05-01	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
6	Ορθοπαιδική	2026-05-01	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Πνευμονολογική	1
6	Ορθοπαιδική	2026-05-01	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-01	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-02	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-02	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-02	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
6	Ορθοπαιδική	2026-05-02	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Παθολογία	1
6	Ορθοπαιδική	2026-05-02	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Χειρουργική	1
6	Ορθοπαιδική	2026-05-02	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-02	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Νευρολογική	1
6	Ορθοπαιδική	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
6	Ορθοπαιδική	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Πνευμονολογική	1
6	Ορθοπαιδική	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-02	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
6	Ορθοπαιδική	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Παθολογία	1
6	Ορθοπαιδική	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Χειρουργική	1
6	Ορθοπαιδική	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-02	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Νευρολογική	1
6	Ορθοπαιδική	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
6	Ορθοπαιδική	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Πνευμονολογική	1
6	Ορθοπαιδική	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-03	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
6	Ορθοπαιδική	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Παθολογία	1
6	Ορθοπαιδική	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Χειρουργική	1
6	Ορθοπαιδική	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-03	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Νευρολογική	1
6	Ορθοπαιδική	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
6	Ορθοπαιδική	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Πνευμονολογική	1
6	Ορθοπαιδική	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-03	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
6	Ορθοπαιδική	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Παθολογία	1
6	Ορθοπαιδική	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Χειρουργική	1
6	Ορθοπαιδική	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-04	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Νευρολογική	1
6	Ορθοπαιδική	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
6	Ορθοπαιδική	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	DOCTOR	Πνευμονολογική	1
6	Ορθοπαιδική	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-04	απογευματινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	ΜΕΘ	1
6	Ορθοπαιδική	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Παθολογία	1
6	Ορθοπαιδική	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	DOCTOR	Χειρουργική	1
6	Ορθοπαιδική	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-04	νυχτερινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
6	Ορθοπαιδική	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	ADMIN	Υποδοχή	1
6	Ορθοπαιδική	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Νευρολογική	1
6	Ορθοπαιδική	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Ουρολογική	1
6	Ορθοπαιδική	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	DOCTOR	Πνευμονολογική	1
6	Ορθοπαιδική	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Βοηθός Νοσηλευτή	2
6	Ορθοπαιδική	2026-05-05	πρωινή	3	3	0	6	6	0	2	2	0	NURSE	Νοσηλευτής	4
6	Ορθοπαιδική	2026-05-05	απογευματινή	3	3	0	6	6	0	2	2	0	ADMIN	Γραμματεία	1
